customer_id,signup_date,city,acquisition_channel
CUST118570,12/20/2024,Bengaluru,Paid
CUST118571,12/31/2024,Ahmedabad,Organic
CUST118572,1/16/2025,Chennai,Referral
CUST118573,2/20/2025,Ahmedabad,Organic
CUST118576,3/17/2025,Hyderabad,Organic
CUST118577,4/11/2025,Bengaluru,Organic
CUST118579,11/21/2024,Ahmedabad,Referral
CUST118580,2/17/2025,Bengaluru,Organic
CUST118581,2/5/2025,Ahmedabad,Organic
CUST118582,1/21/2025,Bengaluru,Social
CUST118583,11/28/2024,Mumbai,Social
CUST118584,6/21/2025,Bengaluru,Paid
CUST118586,12/13/2024,Mumbai,Referral
CUST118588,1/29/2025,Chennai,Referral
CUST118589,3/14/2025,Bengaluru,Paid
CUST118595,12/24/2024,Bengaluru,Organic
CUST118596,5/3/2025,Bengaluru,Organic
CUST118598,7/16/2025,Hyderabad,Organic
CUST118600,12/18/2024,Delhi,Organic
CUST118601,8/31/2025,Bengaluru,Paid
CUST118604,12/19/2024,Chennai,Referral
CUST118605,12/4/2024,Kolkata,Social
CUST118606,7/16/2025,Bengaluru,Paid
CUST118607,4/3/2025,Delhi,Organic
CUST118610,7/22/2025,Bengaluru,Social
CUST118611,3/6/2025,Hyderabad,Referral
CUST118612,12/11/2024,Mumbai,Social
CUST118613,12/13/2024,Delhi,Organic
CUST118615,1/25/2025,Bengaluru,Organic
CUST118625,3/2/2025,Pune,Organic
CUST118629,1/11/2025,Bengaluru,Organic
CUST118630,3/28/2025,Ahmedabad,Organic
CUST118632,3/7/2025,Bengaluru,Organic
CUST118635,4/11/2025,Kolkata,Organic
CUST118636,9/15/2025,Mumbai,Organic
CUST118637,4/25/2025,Bengaluru,Paid
CUST118641,12/1/2024,Ahmedabad,Referral
CUST118642,4/30/2025,Delhi,Referral
CUST118643,12/29/2024,Pune,Organic
CUST118644,11/22/2024,Ahmedabad,Organic
CUST118645,7/9/2025,Bengaluru,Organic
CUST118653,4/8/2025,Bengaluru,Referral
CUST118654,12/27/2024,Delhi,Social
CUST118658,11/17/2024,Hyderabad,Paid
CUST118661,4/9/2025,Pune,Paid
CUST118662,3/23/2025,Bengaluru,Social
CUST118664,4/11/2025,Delhi,Organic
CUST118666,1/25/2025,Bengaluru,Organic
CUST118667,3/12/2025,Chennai,Social
CUST118668,5/7/2025,Bengaluru,Organic
CUST118669,5/13/2025,Delhi,Organic
CUST118671,12/29/2024,Chennai,Organic
CUST118675,1/19/2025,Chennai,Referral
CUST118676,1/4/2025,Kolkata,Organic
CUST118677,4/26/2025,Bengaluru,Paid
CUST118684,1/13/2025,Bengaluru,Organic
CUST118685,3/23/2025,Bengaluru,Organic
CUST118688,1/24/2025,Hyderabad,Paid
CUST118690,2/19/2025,Chennai,Organic
CUST118692,4/26/2025,Bengaluru,Referral
CUST118693,2/16/2025,Bengaluru,Paid
CUST118694,1/24/2025,Pune,Organic
CUST118697,3/8/2025,Hyderabad,Referral
CUST118699,5/10/2025,Delhi,Organic
CUST118700,1/31/2025,Delhi,Organic
CUST118701,3/28/2025,Pune,Organic
CUST118702,11/18/2024,Bengaluru,Referral
CUST118706,4/29/2025,Chennai,Organic
CUST118707,4/23/2025,Bengaluru,Organic
CUST118710,3/9/2025,Bengaluru,Organic
CUST118711,12/5/2024,Kolkata,Referral
CUST118712,3/27/2025,Bengaluru,Organic
CUST118715,4/5/2025,Bengaluru,Organic
CUST118717,7/23/2025,Kolkata,Paid
CUST118718,7/25/2025,Ahmedabad,Paid
CUST118720,2/19/2025,Kolkata,Organic
CUST118723,1/7/2025,Hyderabad,Paid
CUST118724,3/30/2025,Delhi,Organic
CUST118726,5/1/2025,Bengaluru,Organic
CUST118727,4/16/2025,Chennai,Organic
CUST118729,9/19/2025,Chennai,Organic
CUST118733,2/8/2025,Hyderabad,Paid
CUST118734,2/9/2025,Bengaluru,Paid
CUST118735,2/13/2025,Chennai,Paid
CUST118739,1/7/2025,Kolkata,Organic
CUST118740,2/10/2025,Chennai,Organic
CUST118741,2/1/2025,Pune,Organic
CUST118742,3/24/2025,Delhi,Social
CUST118746,3/27/2025,Bengaluru,Referral
CUST118750,12/23/2024,Bengaluru,Organic
CUST118751,4/30/2025,Bengaluru,Organic
CUST118752,7/17/2025,Delhi,Paid
CUST118754,1/6/2025,Kolkata,Organic
CUST118755,2/8/2025,Ahmedabad,Organic
CUST118756,3/30/2025,Bengaluru,Referral
CUST118759,1/2/2025,Pune,Organic
CUST118760,12/8/2024,Mumbai,Paid
CUST118763,3/12/2025,Hyderabad,Organic
CUST118764,12/21/2024,Delhi,Social
CUST118765,5/15/2025,Mumbai,Referral
CUST118767,3/5/2025,Bengaluru,Paid
CUST118768,5/9/2025,Pune,Paid
CUST118770,4/27/2025,Pune,Paid
CUST118771,7/17/2025,Delhi,Paid
CUST118773,4/1/2025,Mumbai,Organic
CUST118779,2/24/2025,Pune,Paid
CUST118782,11/30/2024,Bengaluru,Referral
CUST118785,11/24/2024,Delhi,Paid
CUST118787,3/1/2025,Bengaluru,Organic
CUST118788,11/20/2024,Bengaluru,Referral
CUST118789,2/16/2025,Bengaluru,Organic
CUST118790,3/9/2025,Ahmedabad,Organic
CUST118791,2/18/2025,Ahmedabad,Organic
CUST118792,1/12/2025,Bengaluru,Organic
CUST118795,12/18/2024,Bengaluru,Organic
CUST118798,1/31/2025,Chennai,Social
CUST118799,9/5/2025,Bengaluru,Social
CUST118802,1/9/2025,Delhi,Social
CUST118804,1/6/2025,Bengaluru,Organic
CUST118805,2/22/2025,Chennai,Social
CUST118809,1/12/2025,Hyderabad,Paid
CUST118810,3/9/2025,Hyderabad,Referral
CUST118814,3/15/2025,Bengaluru,Organic
CUST118815,2/9/2025,Hyderabad,Organic
CUST118816,1/7/2025,Hyderabad,Paid
CUST118822,2/28/2025,Pune,Organic
CUST118823,1/20/2025,Ahmedabad,Paid
CUST118824,1/26/2025,Bengaluru,Paid
CUST118825,11/22/2024,Bengaluru,Organic
CUST118826,1/27/2025,Mumbai,Paid
CUST118827,2/2/2025,Kolkata,Social
CUST118828,2/26/2025,Delhi,Social
CUST118830,3/24/2025,Mumbai,Social
CUST118833,4/18/2025,Bengaluru,Organic
CUST118834,12/16/2024,Hyderabad,Organic
CUST118841,3/9/2025,Kolkata,Organic
CUST118845,1/29/2025,Pune,Social
CUST118846,12/3/2024,Mumbai,Organic
CUST118847,2/6/2025,Pune,Social
CUST118848,1/25/2025,Bengaluru,Organic
CUST118850,12/30/2024,Ahmedabad,Paid
CUST118853,3/20/2025,Bengaluru,Organic
CUST118854,2/22/2025,Ahmedabad,Organic
CUST118856,11/9/2024,Chennai,Social
CUST118857,12/17/2024,Pune,Referral
CUST118862,2/17/2025,Chennai,Organic
CUST118863,1/8/2025,Pune,Organic
CUST118864,1/21/2025,Pune,Social
CUST118866,1/26/2025,Hyderabad,Paid
CUST118867,8/12/2025,Chennai,Paid
CUST118869,5/9/2025,Delhi,Organic
CUST118877,4/15/2025,Delhi,Organic
CUST118879,2/3/2025,Mumbai,Organic
CUST118880,3/22/2025,Mumbai,Social
CUST118883,6/13/2025,Pune,Organic
CUST118885,12/26/2024,Hyderabad,Organic
CUST118886,1/13/2025,Mumbai,Referral
CUST118887,3/28/2025,Delhi,Organic
CUST118888,11/17/2024,Bengaluru,Organic
CUST118890,1/27/2025,Ahmedabad,Organic
CUST118891,1/25/2025,Pune,Paid
CUST118895,5/22/2025,Bengaluru,Paid
CUST118896,9/21/2025,Delhi,Organic
CUST118898,12/4/2024,Pune,Paid
CUST118900,3/12/2025,Bengaluru,Social
CUST118901,3/30/2025,Mumbai,Paid
CUST118904,4/11/2025,Delhi,Organic
CUST118905,2/4/2025,Pune,Organic
CUST118906,12/13/2024,Bengaluru,Organic
CUST118910,11/15/2024,Chennai,Organic
CUST118915,12/27/2024,Hyderabad,Organic
CUST118917,9/26/2025,Ahmedabad,Organic
CUST118919,12/20/2024,Hyderabad,Paid
CUST118920,2/11/2025,Bengaluru,Organic
CUST118923,12/27/2024,Hyderabad,Organic
CUST118925,1/26/2025,Hyderabad,Paid
CUST118926,2/25/2025,Hyderabad,Paid
CUST118927,3/16/2025,Pune,Organic
CUST118929,3/28/2025,Bengaluru,Paid
CUST118930,9/15/2025,Chennai,Referral
CUST118931,4/6/2025,Chennai,Paid
CUST118932,12/19/2024,Bengaluru,Referral
CUST118935,1/9/2025,Bengaluru,Organic
CUST118936,3/30/2025,Mumbai,Social
CUST118937,1/20/2025,Hyderabad,Paid
CUST118941,3/23/2025,Ahmedabad,Referral
CUST118943,2/21/2025,Pune,Paid
CUST118944,8/9/2025,Bengaluru,Paid
CUST118948,4/29/2025,Bengaluru,Referral
CUST118949,12/10/2024,Bengaluru,Social
CUST118950,12/17/2024,Ahmedabad,Organic
CUST118952,5/12/2025,Delhi,Organic
CUST118954,12/22/2024,Bengaluru,Organic
CUST118957,1/6/2025,Bengaluru,Organic
CUST118958,6/8/2025,Hyderabad,Organic
CUST118961,7/18/2025,Chennai,Paid
CUST118963,3/31/2025,Bengaluru,Organic
CUST118966,2/16/2025,Bengaluru,Referral
CUST118967,1/4/2025,Chennai,Paid
CUST118969,4/7/2025,Pune,Organic
CUST118970,2/15/2025,Ahmedabad,Referral
CUST118971,1/14/2025,Delhi,Paid
CUST118972,2/27/2025,Kolkata,Paid
CUST118973,12/17/2024,Hyderabad,Organic
CUST118974,3/24/2025,Bengaluru,Social
CUST118975,6/13/2025,Hyderabad,Social
CUST118977,4/16/2025,Bengaluru,Paid
CUST118981,4/3/2025,Hyderabad,Organic
CUST118982,4/23/2025,Ahmedabad,Organic
CUST118983,5/16/2025,Mumbai,Organic
CUST118985,2/16/2025,Mumbai,Paid
CUST118990,3/16/2025,Hyderabad,Organic
CUST118992,1/15/2025,Delhi,Organic
CUST118997,1/1/2025,Hyderabad,Referral
CUST118998,1/29/2025,Mumbai,Organic
CUST118999,1/20/2025,Hyderabad,Organic
CUST119000,3/29/2025,Kolkata,Organic
CUST119001,5/19/2025,Delhi,Organic
CUST119002,6/21/2025,Kolkata,Paid
CUST119003,8/19/2025,Pune,Organic
CUST119004,1/20/2025,Bengaluru,Referral
CUST119005,2/16/2025,Pune,Referral
CUST119009,3/23/2025,Delhi,Organic
CUST119010,12/7/2024,Bengaluru,Paid
CUST119011,5/5/2025,Bengaluru,Organic
CUST119012,2/4/2025,Delhi,Organic
CUST119013,5/11/2025,Delhi,Paid
CUST119015,4/25/2025,Mumbai,Organic
CUST119016,5/11/2025,Kolkata,Referral
CUST119018,1/29/2025,Pune,Referral
CUST119020,12/21/2024,Chennai,Paid
CUST119021,7/29/2025,Bengaluru,Organic
CUST119022,3/11/2025,Mumbai,Organic
CUST119023,2/28/2025,Chennai,Organic
CUST119024,1/28/2025,Bengaluru,Paid
CUST119027,1/19/2025,Hyderabad,Organic
CUST119029,5/11/2025,Bengaluru,Organic
CUST119031,12/4/2024,Bengaluru,Organic
CUST119032,7/4/2025,Kolkata,Organic
CUST119033,11/27/2024,Mumbai,Organic
CUST119034,2/19/2025,Bengaluru,Social
CUST119037,5/21/2025,Mumbai,Organic
CUST119038,4/20/2025,Mumbai,Paid
CUST119039,7/15/2025,Delhi,Paid
CUST119043,2/18/2025,Bengaluru,Organic
CUST119045,6/20/2025,Mumbai,Paid
CUST119046,6/19/2025,Bengaluru,Paid
CUST119047,4/29/2025,Mumbai,Organic
CUST119049,3/30/2025,Ahmedabad,Paid
CUST119051,1/19/2025,Delhi,Paid
CUST119059,4/19/2025,Bengaluru,Organic
CUST119060,12/20/2024,Kolkata,Referral
CUST119061,2/20/2025,Bengaluru,Organic
CUST119062,3/11/2025,Delhi,Social
CUST119066,11/28/2024,Bengaluru,Referral
CUST119067,1/22/2025,Bengaluru,Organic
CUST119068,1/11/2025,Bengaluru,Organic
CUST119070,1/15/2025,Delhi,Organic
CUST119072,2/19/2025,Mumbai,Referral
CUST119074,4/5/2025,Bengaluru,Organic
CUST119076,1/9/2025,Hyderabad,Organic
CUST119078,1/12/2025,Kolkata,Paid
CUST119080,3/30/2025,Bengaluru,Organic
CUST119081,4/16/2025,Hyderabad,Organic
CUST119082,2/16/2025,Chennai,Organic
CUST119085,12/23/2024,Bengaluru,Organic
CUST119087,3/1/2025,Delhi,Organic
CUST119089,2/3/2025,Pune,Social
CUST119090,5/29/2025,Bengaluru,Organic
CUST119095,4/2/2025,Hyderabad,Organic
CUST119096,3/9/2025,Delhi,Organic
CUST119097,2/15/2025,Chennai,Paid
CUST119098,11/21/2024,Delhi,Paid
CUST119099,11/16/2024,Delhi,Organic
CUST119100,5/3/2025,Hyderabad,Organic
CUST119102,1/23/2025,Bengaluru,Organic
CUST119104,3/3/2025,Pune,Referral
CUST119107,12/7/2024,Hyderabad,Organic
CUST119108,2/12/2025,Delhi,Organic
CUST119110,9/9/2025,Hyderabad,Social
CUST119111,2/15/2025,Chennai,Paid
CUST119112,3/3/2025,Hyderabad,Referral
CUST119114,8/21/2025,Chennai,Referral
CUST119115,4/5/2025,Kolkata,Organic
CUST119116,4/16/2025,Hyderabad,Organic
CUST119117,7/28/2025,Pune,Referral
CUST119118,4/13/2025,Mumbai,Organic
CUST119119,1/5/2025,Hyderabad,Organic
CUST119122,4/1/2025,Delhi,Referral
CUST119123,3/23/2025,Bengaluru,Paid
CUST119124,6/30/2025,Bengaluru,Organic
CUST119127,3/31/2025,Chennai,Paid
CUST119128,1/18/2025,Delhi,Organic
CUST119129,3/17/2025,Chennai,Referral
CUST119131,2/14/2025,Mumbai,Paid
CUST119132,1/16/2025,Mumbai,Organic
CUST119133,11/21/2024,Mumbai,Organic
CUST119135,11/16/2024,Delhi,Referral
CUST119136,1/25/2025,Ahmedabad,Organic
CUST119137,3/29/2025,Chennai,Paid
CUST119142,2/8/2025,Delhi,Social
CUST119143,3/20/2025,Delhi,Organic
CUST119146,5/8/2025,Bengaluru,Paid
CUST119147,2/2/2025,Kolkata,Organic
CUST119148,1/26/2025,Chennai,Social
CUST119151,3/20/2025,Bengaluru,Paid
CUST119152,4/11/2025,Mumbai,Paid
CUST119153,1/8/2025,Bengaluru,Organic
CUST119154,5/22/2025,Mumbai,Organic
CUST119156,12/17/2024,Kolkata,Paid
CUST119157,12/25/2024,Mumbai,Organic
CUST119158,12/6/2024,Ahmedabad,Referral
CUST119160,4/16/2025,Mumbai,Organic
CUST119161,1/16/2025,Mumbai,Referral
CUST119162,1/14/2025,Mumbai,Referral
CUST119164,5/9/2025,Pune,Organic
CUST119167,11/20/2024,Bengaluru,Paid
CUST119169,5/23/2025,Chennai,Organic
CUST119172,3/16/2025,Pune,Social
CUST119173,7/2/2025,Bengaluru,Referral
CUST119174,3/8/2025,Delhi,Referral
CUST119175,3/8/2025,Mumbai,Organic
CUST119178,3/8/2025,Bengaluru,Paid
CUST119180,3/24/2025,Mumbai,Organic
CUST119182,3/30/2025,Mumbai,Organic
CUST119183,2/2/2025,Delhi,Paid
CUST119185,4/3/2025,Delhi,Organic
CUST119186,1/21/2025,Delhi,Referral
CUST119188,12/23/2024,Delhi,Organic
CUST119189,1/24/2025,Bengaluru,Social
CUST119190,5/27/2025,Ahmedabad,Organic
CUST119191,3/24/2025,Ahmedabad,Organic
CUST119193,1/5/2025,Mumbai,Organic
CUST119194,3/6/2025,Kolkata,Social
CUST119195,12/24/2024,Bengaluru,Organic
CUST119196,2/17/2025,Mumbai,Referral
CUST119197,2/11/2025,Mumbai,Referral
CUST119198,1/2/2025,Bengaluru,Social
CUST119203,12/19/2024,Bengaluru,Referral
CUST119204,2/25/2025,Bengaluru,Organic
CUST119207,7/10/2025,Delhi,Organic
CUST119209,3/28/2025,Bengaluru,Organic
CUST119210,4/4/2025,Delhi,Organic
CUST119211,1/16/2025,Kolkata,Organic
CUST119212,1/2/2025,Delhi,Organic
CUST119213,2/24/2025,Mumbai,Organic
CUST119218,2/24/2025,Hyderabad,Paid
CUST119219,12/18/2024,Hyderabad,Social
CUST119220,5/10/2025,Pune,Referral
CUST119222,3/4/2025,Chennai,Organic
CUST119223,4/11/2025,Ahmedabad,Organic
CUST119224,4/15/2025,Chennai,Organic
CUST119225,2/19/2025,Chennai,Organic
CUST119226,1/5/2025,Ahmedabad,Referral
CUST119227,4/20/2025,Bengaluru,Referral
CUST119231,8/15/2025,Bengaluru,Paid
CUST119232,8/27/2025,Delhi,Paid
CUST119233,5/26/2025,Pune,Paid
CUST119237,3/14/2025,Hyderabad,Referral
CUST119238,8/1/2025,Bengaluru,Organic
CUST119240,4/2/2025,Chennai,Paid
CUST119242,4/26/2025,Delhi,Organic
CUST119245,7/10/2025,Bengaluru,Paid
CUST119248,7/14/2025,Chennai,Paid
CUST119249,11/25/2024,Hyderabad,Organic
CUST119250,2/24/2025,Mumbai,Referral
CUST119252,1/9/2025,Hyderabad,Organic
CUST119253,12/26/2024,Pune,Social
CUST119254,12/29/2024,Mumbai,Referral
CUST119255,2/18/2025,Pune,Referral
CUST119256,1/27/2025,Bengaluru,Organic
CUST119259,5/6/2025,Mumbai,Paid
CUST119263,3/12/2025,Mumbai,Organic
CUST119265,5/21/2025,Bengaluru,Organic
CUST119266,3/25/2025,Kolkata,Referral
CUST119267,3/28/2025,Bengaluru,Referral
CUST119268,4/12/2025,Mumbai,Referral
CUST119270,2/12/2025,Hyderabad,Referral
CUST119271,12/2/2024,Mumbai,Referral
CUST119273,2/24/2025,Delhi,Paid
CUST119274,12/9/2024,Hyderabad,Organic
CUST119275,1/19/2025,Bengaluru,Referral
CUST119277,1/20/2025,Bengaluru,Paid
CUST119278,3/13/2025,Delhi,Organic
CUST119280,4/28/2025,Ahmedabad,Organic
CUST119281,1/27/2025,Chennai,Paid
CUST119282,1/13/2025,Bengaluru,Organic
CUST119284,2/7/2025,Pune,Referral
CUST119285,1/16/2025,Delhi,Organic
CUST119286,1/14/2025,Delhi,Paid
CUST119287,3/2/2025,Kolkata,Organic
CUST119288,1/1/2025,Bengaluru,Referral
CUST119291,12/28/2024,Bengaluru,Organic
CUST119292,4/13/2025,Ahmedabad,Organic
CUST119294,4/15/2025,Chennai,Organic
CUST119295,3/25/2025,Delhi,Organic
CUST119297,9/20/2025,Delhi,Social
CUST119299,3/2/2025,Mumbai,Organic
CUST119300,3/16/2025,Pune,Organic
CUST119301,3/22/2025,Ahmedabad,Referral
CUST119302,12/30/2024,Mumbai,Organic
CUST119305,2/3/2025,Bengaluru,Organic
CUST119308,3/4/2025,Mumbai,Organic
CUST119309,3/9/2025,Hyderabad,Paid
CUST119310,11/28/2024,Hyderabad,Referral
CUST119311,5/28/2025,Ahmedabad,Paid
CUST119312,2/3/2025,Hyderabad,Paid
CUST119313,12/28/2024,Bengaluru,Organic
CUST119314,3/13/2025,Mumbai,Paid
CUST119315,1/20/2025,Kolkata,Social
CUST119316,1/8/2025,Pune,Social
CUST119320,3/15/2025,Delhi,Paid
CUST119321,12/24/2024,Hyderabad,Social
CUST119322,4/20/2025,Bengaluru,Referral
CUST119323,3/27/2025,Delhi,Paid
CUST119325,8/24/2025,Mumbai,Organic
CUST119330,2/8/2025,Delhi,Referral
CUST119331,12/9/2024,Hyderabad,Organic
CUST119332,1/20/2025,Bengaluru,Organic
CUST119333,11/18/2024,Hyderabad,Organic
CUST119339,3/18/2025,Delhi,Organic
CUST119340,3/29/2025,Hyderabad,Paid
CUST119341,4/15/2025,Hyderabad,Organic
CUST119345,2/8/2025,Chennai,Organic
CUST119346,6/18/2025,Delhi,Referral
CUST119347,4/27/2025,Kolkata,Organic
CUST119349,6/6/2025,Bengaluru,Social
CUST119354,11/21/2024,Bengaluru,Organic
CUST119356,1/8/2025,Delhi,Organic
CUST119362,5/10/2025,Mumbai,Organic
CUST119363,12/18/2024,Delhi,Organic
CUST119367,1/16/2025,Bengaluru,Organic
CUST119368,3/8/2025,Bengaluru,Organic
CUST119371,12/16/2024,Ahmedabad,Organic
CUST119372,1/8/2025,Delhi,Paid
CUST119374,12/1/2024,Delhi,Organic
CUST119377,4/7/2025,Bengaluru,Paid
CUST119379,1/2/2025,Mumbai,Organic
CUST119382,1/19/2025,Kolkata,Organic
CUST119387,1/11/2025,Chennai,Organic
CUST119388,12/25/2024,Bengaluru,Paid
CUST119389,4/7/2025,Delhi,Paid
CUST119390,2/10/2025,Bengaluru,Paid
CUST119391,12/18/2024,Delhi,Organic
CUST119392,11/24/2024,Mumbai,Organic
CUST119393,12/31/2024,Delhi,Paid
CUST119394,8/27/2025,Delhi,Paid
CUST119397,1/13/2025,Bengaluru,Organic
CUST119398,2/25/2025,Hyderabad,Organic
CUST119401,5/19/2025,Delhi,Organic
CUST119403,1/29/2025,Hyderabad,Referral
CUST119404,3/16/2025,Hyderabad,Organic
CUST119406,4/8/2025,Delhi,Organic
CUST119407,2/9/2025,Pune,Organic
CUST119409,4/22/2025,Bengaluru,Organic
CUST119410,4/8/2025,Mumbai,Referral
CUST119413,1/18/2025,Delhi,Paid
CUST119417,4/2/2025,Hyderabad,Organic
CUST119418,12/28/2024,Kolkata,Organic
CUST119419,3/10/2025,Kolkata,Organic
CUST119420,2/2/2025,Bengaluru,Organic
CUST119422,3/4/2025,Bengaluru,Organic
CUST119424,12/18/2024,Mumbai,Organic
CUST119425,12/14/2024,Bengaluru,Organic
CUST119428,2/8/2025,Mumbai,Paid
CUST119429,1/14/2025,Ahmedabad,Paid
CUST119430,12/12/2024,Delhi,Organic
CUST119431,4/4/2025,Pune,Organic
CUST119433,4/25/2025,Mumbai,Paid
CUST119435,2/1/2025,Ahmedabad,Organic
CUST119437,3/15/2025,Mumbai,Paid
CUST119440,2/10/2025,Ahmedabad,Organic
CUST119441,4/12/2025,Mumbai,Referral
CUST119444,2/14/2025,Bengaluru,Paid
CUST119448,7/17/2025,Bengaluru,Social
CUST119449,2/16/2025,Delhi,Organic
CUST119451,4/16/2025,Pune,Social
CUST119452,5/7/2025,Delhi,Referral
CUST119454,2/11/2025,Bengaluru,Organic
CUST119455,7/5/2025,Bengaluru,Organic
CUST119456,3/11/2025,Bengaluru,Referral
CUST119460,4/15/2025,Mumbai,Organic
CUST119461,7/31/2025,Bengaluru,Referral
CUST119462,9/9/2025,Bengaluru,Organic
CUST119464,1/17/2025,Ahmedabad,Organic
CUST119466,4/20/2025,Delhi,Organic
CUST119467,3/16/2025,Kolkata,Organic
CUST119468,3/2/2025,Delhi,Paid
CUST119469,1/16/2025,Chennai,Organic
CUST119470,3/10/2025,Pune,Organic
CUST119471,6/16/2025,Chennai,Organic
CUST119474,4/23/2025,Kolkata,Referral
CUST119475,1/18/2025,Hyderabad,Referral
CUST119478,1/13/2025,Bengaluru,Organic
CUST119481,3/14/2025,Mumbai,Organic
CUST119484,11/12/2024,Kolkata,Organic
CUST119486,1/2/2025,Delhi,Paid
CUST119490,1/13/2025,Mumbai,Paid
CUST119491,3/31/2025,Mumbai,Organic
CUST119493,4/29/2025,Ahmedabad,Referral
CUST119495,1/24/2025,Chennai,Social
CUST119497,1/15/2025,Mumbai,Organic
CUST119498,5/4/2025,Bengaluru,Organic
CUST119500,6/25/2025,Hyderabad,Paid
CUST119502,12/18/2024,Mumbai,Social
CUST119503,1/6/2025,Delhi,Social
CUST119507,1/10/2025,Bengaluru,Organic
CUST119508,1/7/2025,Bengaluru,Organic
CUST119509,5/3/2025,Delhi,Organic
CUST119510,12/19/2024,Mumbai,Referral
CUST119512,2/4/2025,Mumbai,Organic
CUST119514,1/31/2025,Kolkata,Paid
CUST119515,3/2/2025,Mumbai,Paid
CUST119516,12/19/2024,Chennai,Organic
CUST119517,4/21/2025,Bengaluru,Social
CUST119519,1/27/2025,Bengaluru,Social
CUST119522,4/15/2025,Delhi,Organic
CUST119523,11/25/2024,Bengaluru,Organic
CUST119524,5/11/2025,Bengaluru,Paid
CUST119525,1/2/2025,Delhi,Social
CUST119528,5/31/2025,Kolkata,Paid
CUST119529,1/16/2025,Hyderabad,Organic
CUST119531,4/4/2025,Chennai,Organic
CUST119533,11/29/2024,Bengaluru,Referral
CUST119534,11/22/2024,Chennai,Organic
CUST119535,1/8/2025,Delhi,Paid
CUST119538,4/2/2025,Kolkata,Referral
CUST119539,2/27/2025,Pune,Organic
CUST119540,3/13/2025,Pune,Paid
CUST119545,3/20/2025,Chennai,Organic
CUST119547,5/5/2025,Bengaluru,Paid
CUST119548,1/15/2025,Mumbai,Paid
CUST119550,3/17/2025,Bengaluru,Social
CUST119552,5/2/2025,Delhi,Referral
CUST119554,1/7/2025,Mumbai,Organic
CUST119556,2/7/2025,Bengaluru,Organic
CUST119559,3/18/2025,Bengaluru,Social
CUST119560,1/30/2025,Bengaluru,Organic
CUST119564,5/24/2025,Bengaluru,Social
CUST119565,6/19/2025,Bengaluru,Organic
CUST119566,6/26/2025,Bengaluru,Social
CUST119568,12/13/2024,Hyderabad,Paid
CUST119570,1/21/2025,Pune,Paid
CUST119572,11/24/2024,Mumbai,Paid
CUST119573,1/2/2025,Mumbai,Paid
CUST119574,2/27/2025,Mumbai,Social
CUST119575,1/3/2025,Pune,Organic
CUST119580,12/25/2024,Bengaluru,Organic
CUST119582,5/6/2025,Pune,Referral
CUST119583,5/10/2025,Bengaluru,Paid
CUST119584,4/2/2025,Mumbai,Organic
CUST119585,8/26/2025,Delhi,Paid
CUST119586,1/13/2025,Delhi,Referral
CUST119587,6/8/2025,Ahmedabad,Social
CUST119588,5/14/2025,Ahmedabad,Paid
CUST119589,1/13/2025,Mumbai,Organic
CUST119590,1/26/2025,Ahmedabad,Organic
CUST119592,2/20/2025,Kolkata,Organic
CUST119594,3/28/2025,Chennai,Organic
CUST119595,5/23/2025,Bengaluru,Paid
CUST119596,3/27/2025,Bengaluru,Social
CUST119598,2/26/2025,Pune,Organic
CUST119599,1/7/2025,Bengaluru,Referral
CUST119600,12/29/2024,Delhi,Organic
CUST119601,9/8/2025,Kolkata,Referral
CUST119604,2/6/2025,Mumbai,Organic
CUST119606,8/9/2025,Bengaluru,Referral
CUST119607,1/3/2025,Hyderabad,Social
CUST119611,1/24/2025,Bengaluru,Organic
CUST119612,12/22/2024,Mumbai,Referral
CUST119613,7/5/2025,Mumbai,Organic
CUST119619,1/18/2025,Hyderabad,Organic
CUST119621,1/10/2025,Delhi,Social
CUST119623,1/20/2025,Bengaluru,Organic
CUST119627,4/12/2025,Chennai,Organic
CUST119629,7/20/2025,Chennai,Organic
CUST119630,12/29/2024,Chennai,Organic
CUST119632,11/22/2024,Delhi,Referral
CUST119633,2/24/2025,Pune,Organic
CUST119634,7/15/2025,Bengaluru,Organic
CUST119636,1/16/2025,Kolkata,Organic
CUST119637,4/29/2025,Mumbai,Referral
CUST119638,2/18/2025,Delhi,Paid
CUST119639,12/30/2024,Pune,Organic
CUST119640,3/12/2025,Hyderabad,Organic
CUST119641,2/13/2025,Kolkata,Paid
CUST119642,5/13/2025,Mumbai,Organic
CUST119643,11/14/2024,Delhi,Paid
CUST119645,2/27/2025,Chennai,Organic
CUST119647,3/6/2025,Chennai,Social
CUST119648,8/2/2025,Chennai,Organic
CUST119649,5/4/2025,Ahmedabad,Organic
CUST119650,7/12/2025,Pune,Organic
CUST119651,2/17/2025,Pune,Paid
CUST119653,4/6/2025,Bengaluru,Referral
CUST119657,11/7/2024,Bengaluru,Paid
CUST119658,2/17/2025,Chennai,Paid
CUST119659,12/18/2024,Kolkata,Paid
CUST119662,7/23/2025,Mumbai,Organic
CUST119663,2/24/2025,Chennai,Social
CUST119664,12/24/2024,Pune,Organic
CUST119667,5/15/2025,Bengaluru,Referral
CUST119669,7/2/2025,Delhi,Referral
CUST119670,4/8/2025,Hyderabad,Referral
CUST119671,2/26/2025,Mumbai,Organic
CUST119674,7/29/2025,Kolkata,Referral
CUST119675,3/18/2025,Mumbai,Paid
CUST119676,2/4/2025,Mumbai,Organic
